region;year;poverty_percent;population;disabled_total;disabled_18_30;disabled_31_40;disabled_41_50;disabled_51_60;disabled_60_plus;newborns;child_deaths_urban;child_deaths_rural;poor_children_share;poor_old_share;poor_working_share;hh_no_crowding;hh_some_crowding;hh_high_crowding;area_total_per_capita;area_living_per_capita;rooms_per_hh;hh_plan_improve;drug_alco_rate;workers_share;cash_income_per_capita;real_incomes_index;formal_wage_paid;real_wage_index;welfare_expense_share;grp_per_capita;industry_total;mining;manufacturing;energy;water_waste;retail_turnover;crime_juveniles;crime_repeat_offenders;crime_prev_convicted;crime_group;crime_group_prep;crime_organized_group;crime_criminal_community;crime_intox_alcohol;crime_intox_narcotic;crime_intox_toxic;poor_abs;production_pc;retail_to_income;birth_rate_per_1000;infant_mortality_per_1000;disabled_per_1000
Ульяновская область;2015;14.8;1262549.0;;;;;;;15025.0;71.0;26.0;;;;;;;;;;;;81.1;22711.0;94.1;22846.0;91.8;19.9;241633.8;273455773.78999996;12850904.9;235075410.89;25529458.0;;134072.0;;;;;;;;;;;186857.25199999998;216.59022643081573;5.9033948306987805;11.900528217122663;6.455906821963394;
Ульяновская область;2016;14.7;1257621.0;;;;;;;14605.0;74.0;26.0;;;;;;;;;;;;83.7;22617.0;93.5;24334.0;100.4;20.3;292335.0;271607104.05;9541010.1;235878939.37;26187154.58;;134607.0;403.0;5106.0;2669.0;52.0;455.0;45.0;4.0;3879.0;226.0;3.0;184870.28699999998;215.96896366234344;5.951585090860857;11.613196662587535;6.846970215679562;
Ульяновская область;2017;14.9;1252887.0;113727.0;4620.0;7013.0;9190.0;22510.0;70394.0;12565.0;49.0;16.0;39.1;5.2;55.7;;;;;;;;;84.6;23284.0;98.7;26254.0;103.9;27.9;299921.8;299003130.54;7096371.8;256479843.44;27119735.6;8307179.7;142641.0;326.0;4941.0;2608.0;30.0;460.0;46.0;0.0;3152.0;261.0;0.0;186680.163;238.65131535405828;6.126138120597836;10.028837397147548;5.173099880620772;90.77195309712688
Ульяновская область;2018;15.3;1246618.0;111336.0;4309.0;7027.0;9068.0;21044.0;69888.0;11020.0;53.0;12.0;31.8;5.5;62.7;;;;;;;;102.6;85.0;22797.0;94.6;28353.0;105.0;27.3;311203.3;303210483.01;7982431.7;256859339.41;28433599.4;9935112.5;150860.0;348.0;5160.0;2801.0;19.0;421.0;75.0;11.0;2868.0;165.0;0.0;190732.55400000003;243.226459917954;6.617537395271308;8.83991728019329;5.898366606170599;89.3104383219238
Ульяновская область;2019;15.5;1238416.0;110380.0;4171.0;7008.0;9202.0;19922.0;70077.0;10875.0;35.0;13.0;33.0;5.8;61.2;;;;;;;;56.2;82.9;23698.0;98.6;30677.0;103.3;25.2;340581.4;366757837.7;13373720.5;316814031.0;27330033.7;9240052.5;161005.0;286.0;5087.0;2853.0;26.0;293.0;43.0;2.0;2916.0;120.0;0.0;191954.48;296.1507584688828;6.794033251751203;8.781378793555639;4.413793103448276;89.12998540070542
Ульяновская область;2020;15.0;1229824.0;107924.0;4081.0;7143.0;9291.0;18844.0;68565.0;10346.0;32.0;11.0;38.4;3.1;58.5;87.7;11.3;1.0;25.7;17.9;2.4;13.2;36.5;81.3;24590.0;99.2;32504.0;102.2;25.3;360112.2;326165082.92;14093423.36;276051692.06;26302592.1;9717375.4;165299.0;299.0;5475.0;3056.0;18.0;351.0;139.0;8.0;2930.0;29.0;0.0;184473.6;265.2128133131245;6.722204148027654;8.412585865945045;4.156195631161801;87.75564633638635
Хабаровский край;2015;14.1;1338305.0;;;;;;;19124.0;97.0;22.0;;;;;;;;;;;;86.0;35460.0;97.4;38041.0;88.8;16.6;445809.5;326940149.09999996;62124585.0;209748762.7;55066801.4;;203200.0;;;;;;;;;;;188701.005;244.29419982739358;5.730400451212634;14.289717216927382;6.222547584187408;
Хабаровский край;2016;13.0;1334552.0;;;;;;;17945.0;88.0;20.0;;;;;;;;;;;;88.8;36565.0;95.5;40109.0;97.8;17.4;504272.3;333349185.55;71552852.15;205033254.02;56763079.38;;218227.0;1165.0;10060.0;5097.0;93.0;918.0;124.0;24.0;5604.0;288.0;4.0;173491.76;249.7835869640149;5.9681936277861345;13.446459935618844;6.018389523544163;
Хабаровский край;2017;12.5;1333294.0;69023.0;3789.0;5838.0;7224.0;10565.0;41607.0;16007.0;88.0;10.0;38.8;6.8;54.4;;;;;;;;;89.6;37098.0;97.8;42465.0;102.3;22.9;524460.5;382967437.35;78459364.2;244084602.25;53618544.0;6804926.9;231134.0;877.0;8992.0;4464.0;78.0;857.0;87.0;2.0;4706.0;163.0;2.0;166661.75;287.2340514170168;6.230362822793682;12.005604165322877;6.122321484350597;51.768777178926776
Хабаровский край;2018;12.2;1328302.0;67315.0;3517.0;5731.0;7297.0;10242.0;40528.0;15094.0;65.0;9.0;35.4;5.2;59.4;;;;;;;;133.3;91.0;39084.0;101.5;47153.0;107.5;21.1;574833.3;428234530.5;91358325.0;271571109.1;57061213.3;8243883.1;244591.0;774.0;8244.0;4067.0;61.0;805.0;86.0;0.0;4170.0;152.0;1.0;162052.84399999998;322.3924457691097;6.258085149933477;11.36337971334832;4.902610308731946;50.67748147635101
Хабаровский край;2019;12.2;1321473.0;66592.0;3410.0;5623.0;7406.0;9897.0;40256.0;14479.0;52.0;7.0;43.2;13.7;43.2;;;;;;;;148.8;87.6;41459.0;100.7;50213.0;101.6;22.8;608977.5;464845925.3;22102423.2;353832602.9;61520909.9;27389989.3;262321.0;631.0;8224.0;4013.0;42.0;662.0;81.0;0.0;4118.0;150.0;1.0;161219.706;351.76346796340147;6.327238958971514;10.956712698632511;4.074867048829339;50.39225167672741
Хабаровский край;2020;12.0;1315643.0;64425.0;3461.0;5574.0;7490.0;9554.0;38346.0;13739.0;53.0;5.0;32.7;6.4;60.9;78.5;15.5;6.0;23.3;15.4;2.2;14.0;128.9;87.8;41740.0;96.2;53113.0;101.9;25.7;658239.5;501840435.3;27568168.6;406826629.0;57923804.8;9521832.9;277942.0;586.0;8150.0;3809.0;49.0;666.0;172.0;7.0;3948.0;107.0;2.0;157877.16;381.44119286158934;6.658888356492573;10.442802492773495;4.221559065434166;48.96845116798402
Ханты-Мансийский автономный округ;2015;11.9;1612076.0;;;;;;;24659.0;124.0;10.0;;;;;;;;;;;;100.2;46221.0;99.9;60068.0;90.5;11.5;1947653.2;3346090331.4;2717011239.1;422090240.3;206988852.0;;229048.0;;;;;;;;;;;191837.04400000002;2075.640559998412;4.955496419376474;15.296425230572256;5.43412141611582;
Ханты-Мансийский автономный округ;2016;11.6;1626755.0;;;;;;;25689.0;97.0;8.0;;;;;;;;;;;;99.7;46934.0;94.5;63568.0;97.4;12.7;1912836.6;3307731910.66;2662061908.33;425678051.9;219991950.43;;224137.0;556.0;7628.0;3313.0;26.0;835.0;45.0;44.0;6187.0;457.0;6.0;188703.58;2033.3313317985805;4.775578471896706;15.791560499276166;4.0873525633539645;
Ханты-Мансийский автономный округ;2017;9.5;1646078.0;47709.0;4041.0;5476.0;5799.0;12003.0;20390.0;23276.0;93.0;15.0;42.8;4.7;52.4;;;;;;;;;105.5;48834.0;99.6;66719.0;99.7;16.5;2155227.7;3756019498.5;2983367501.9;534441259.7;215479082.5;22731654.4;239076.0;580.0;7178.0;3288.0;25.0;803.0;69.0;0.0;4911.0;417.0;0.0;156377.41;2281.79922123982;4.895687430888316;14.140277678214519;4.639972503866644;28.98343820888196
Ханты-Мансийский автономный округ;2018;9.0;1655074.0;48549.0;3950.0;5695.0;6120.0;11488.0;21296.0;22466.0;60.0;5.0;42.5;6.4;51.0;;;;;;;;33.7;107.2;50717.0;102.2;70896.0;104.0;17.0;2715827.8;4695642314.5;3778781562.5;673173395.9;218778073.0;24909283.1;253455.0;471.0;6525.0;3251.0;34.0;765.0;109.0;0.0;4299.0;312.0;2.0;148956.66;2837.1192553928104;4.997436756905969;13.574015421666946;2.893260927623965;29.33343161695489
Ханты-Мансийский автономный округ;2019;8.9;1663795.0;52758.0;3886.0;5815.0;6576.0;11205.0;25276.0;20821.0;83.0;4.0;46.0;7.5;46.5;;;;;;;;31.8;106.4;53208.0;102.6;75087.0;103.0;15.6;2733622.7;4815020328.13;3859612316.8;699831990.23;231027141.3;24548879.8;262109.0;336.0;5747.0;2780.0;21.0;628.0;143.0;0.0;3483.0;300.0;2.0;148077.755;2893.998556390661;4.92612013231093;12.514161900955346;4.1784736564045915;31.70943535712032
Ханты-Мансийский автономный округ;2020;8.4;1674676.0;52711.0;3921.0;5882.0;6831.0;10602.0;25475.0;20605.0;70.0;5.0;55.6;1.6;42.9;81.1;15.4;3.5;22.2;13.9;2.1;17.3;23.2;104.0;54443.0;100.4;79822.0;103.5;15.8;1994630.3;3466474896.04;2659122568.6;567899557.74;215684434.4;23768335.3;258117.0;328.0;6132.0;3074.0;14.0;643.0;123.0;0.0;3614.0;93.0;1.0;140672.784;2069.9376452758625;4.7410502727623385;12.303872510264673;3.6398932297985924;31.475342096023354
Челябинская область;2015;13.7;3497274.0;;;;;;;48744.0;242.0;75.0;;;;;;;;;;;;86.4;24654.0;93.7;29642.0;93.8;16.1;345597.1;1367846667.1;57431991.8;1197579086.7;112835588.6;;146636.0;;;;;;;;;;;479126.53799999994;391.11795847279905;5.947756956274844;13.937712629894026;6.50336451665846;
Челябинская область;2016;13.8;3500716.0;;;;;;;39531.0;203.0;71.0;;;;;;;;;;;;87.5;23657.0;89.9;30941.0;97.8;16.7;380623.8;1419596834.38;67339530.2;1222563246.78;129694057.4;;140989.0;1935.0;23249.0;11463.0;210.0;2806.0;230.0;2.0;15715.0;649.0;9.0;483098.808;405.5161385213768;5.959715940313649;11.29226135453433;6.9312691305557665;
Челябинская область;2017;13.2;3502323.0;223893.0;11225.0;15290.0;18152.0;36970.0;142256.0;33175.0;197.0;60.0;41.3;2.8;56.0;;;;;;;;;89.7;23719.0;97.3;32253.0;101.2;25.6;405015.2;1595362279.92;63272374.5;1360873846.1;136981663.49;34234395.83;140782.0;1823.0;22729.0;11563.0;156.0;3531.0;724.0;39.0;13216.0;499.0;8.0;462306.63599999994;455.5154621432689;5.935410430456596;9.472284538005203;7.7467972871137905;63.92699930874451
Челябинская область;2018;12.8;3493036.0;220355.0;10781.0;15460.0;18457.0;35122.0;140535.0;24913.0;160.0;55.0;44.2;3.2;52.6;;;;;;;;69.6;92.2;24386.0;99.7;35219.0;106.4;24.1;436611.1;1738478789.7;80989634.5;1491774388.1;122934153.6;42780613.5;148838.0;2054.0;22417.0;11657.0;154.0;3900.0;794.0;135.0;12437.0;558.0;3.0;447108.60800000007;497.69850345086627;6.103419995079144;7.132191022365644;8.630032513145748;63.0840907451283
Челябинская область;2019;12.8;3475753.0;219506.0;10634.0;15703.0;19089.0;33793.0;140287.0;31516.0;136.0;35.0;42.8;1.0;56.2;;;;;;;;69.8;92.8;25425.0;100.1;37433.0;102.4;23.3;445276.7;1738255607.8;88635303.6;1480982379.1;128814349.8;39823575.3;158480.0;1797.0;22046.0;11279.0;146.0;3104.0;679.0;193.0;11591.0;420.0;6.0;444896.3840000001;500.10907213487263;6.233235004916421;9.067387699873956;5.42581545881457;63.15350946974656
Челябинская область;2020;12.6;3466369.0;214175.0;10655.0;15942.0;19728.0;32297.0;135553.0;27725.0;102.0;31.0;40.6;6.0;53.4;78.6;16.5;4.9;23.6;16.0;2.2;15.0;54.8;90.2;26628.0;100.8;39349.0;101.7;24.3;467537.3;1718580404.2;139619313.5;1412224407.1;129497823.0;37238860.6;173367.0;1714.0;22074.0;11816.0;129.0;2878.0;396.0;22.0;10842.0;274.0;3.0;436762.494;495.7869182998117;6.510703019378099;7.998282929486157;4.797114517583409;61.78655532633716
Чеченская Республика;2015;16.0;1370268.0;;;;;;;26498.0;141.0;244.0;;;;;;;;;;;;63.1;22709.0;99.2;22304.0;88.2;21.5;111705.4;28800358.200000003;4867879.9;9812068.5;14120409.8;;106136.0;;;;;;;;;;;219242.88;21.01804771037491;4.673741688317407;19.337822966018326;14.529398445165672;
Чеченская Республика;2016;17.3;1394172.0;;;;;;;24393.0;114.0;190.0;;;;;;;;;;;;62.6;22859.0;95.0;22926.0;95.5;20.9;143561.5;28979765.2;5195827.2;9103532.5;14680405.5;;108534.0;21.0;622.0;341.0;12.0;161.0;89.0;0.0;158.0;23.0;1.0;241191.75600000002;20.786362945174627;4.74797672689094;17.496406469216137;12.462591727134834;
Чеченская Республика;2017;20.7;1414865.0;146459.0;21886.0;33035.0;36438.0;33386.0;21714.0;29890.0;102.0;171.0;46.6;6.3;47.2;;;;;;;;;65.0;22484.0;96.4;23249.0;97.8;28.2;151464.0;31566022.6;5593040.1;10185637.6;14378846.8;1408498.1;111074.0;18.0;696.0;363.0;12.0;127.0;111.0;0.0;159.0;9.0;0.0;292877.055;22.310271722037086;4.9401352072584945;21.125690436896807;9.133489461358314;103.51446957836967
Чеченская Республика;2018;20.5;1436981.0;154743.0;22838.0;35545.0;38106.0;34191.0;24063.0;22732.0;72.0;137.0;46.0;5.5;48.5;;;;;;;;;64.9;23197.0;102.3;26177.0;110.0;29.7;154705.5;32879242.8;5271935.0;10381199.0;15462665.5;1763443.3;115781.0;5.0;772.0;389.0;9.0;85.0;52.0;0.0;152.0;21.0;0.0;294581.105;22.88077768599585;4.991205759365435;15.819276664061666;9.194087629773007;107.686183742165
Чеченская Республика;2019;20.7;1456951.0;165663.0;24055.0;38341.0;40293.0;35942.0;27032.0;25632.0;68.0;99.0;47.8;8.6;43.5;;;;;;;;;66.2;24138.0;101.6;27757.0;102.0;28.5;164617.3;39242926.7;5261315.0;10935631.2;21598599.5;1447381.0;120058.0;7.0;878.0;424.0;8.0;51.0;30.0;0.0;174.0;8.0;0.0;301588.857;26.934966721598737;4.9738172176650925;17.592904634404313;6.515293383270912;113.70526531091299
Чеченская Республика;2020;20.4;1478726.0;172965.0;25716.0;40207.0;41899.0;36322.0;28821.0;20271.0;109.0;72.0;43.7;6.2;50.1;80.4;18.2;1.4;24.6;19.2;4.3;19.1;;61.5;24596.0;100.1;29771.0;104.0;35.1;171029.5;43492660.2;4552198.6;11931357.8;24685932.8;2323171.0;123955.0;6.0;894.0;391.0;5.0;31.0;30.0;0.0;153.0;1.0;0.0;301660.104;29.412250951156604;5.039640591966173;13.708421979460699;8.929011888905334;116.96893136389026
Чувашская Республика;2015;17.9;1238071.0;;;;;;;17138.0;32.0;24.0;;;;;;;;;;;;79.0;18141.0;96.7;21369.0;89.6;17.5;203100.9;175378132.5;638400.0;153828977.7;20910754.8;;110509.0;;;;;;;;;;;221614.70899999997;141.65434171384356;6.091670800948129;13.842501762822971;3.2675924845372855;
Чувашская Республика;2016;18.8;1236628.0;;;;;;;16403.0;36.0;17.0;;;;;;;;;;;;77.8;17646.0;92.0;22908.0;101.5;25.7;230260.9;185716314.87;517775.0;163397304.47;21801235.4;;110954.0;464.0;5175.0;2451.0;80.0;676.0;94.0;15.0;4363.0;86.0;0.0;232486.064;150.17961332753262;6.287770599569307;13.264296134326573;3.231116259220874;
Чувашская Республика;2017;18.4;1235863.0;80207.0;3836.0;5107.0;7467.0;15074.0;48723.0;13947.0;30.0;17.0;33.2;7.4;59.5;;;;;;;;;76.7;17952.0;99.1;24530.0;104.5;22.6;240379.6;204097093.6;706047.0;172564654.8;24578450.4;6247941.4;115272.0;362.0;5017.0;2442.0;36.0;701.0;141.0;158.0;3093.0;168.0;0.0;227398.792;165.145403333541;6.421122994652406;11.28523145364818;3.369900336990034;64.8995883847967
Чувашская Республика;2018;17.8;1231117.0;78293.0;3616.0;5083.0;7262.0;14029.0;48303.0;13061.0;39.0;19.0;40.5;7.3;52.2;;;;;;;;79.0;76.7;18462.0;100.0;27036.0;107.7;22.6;257992.5;232044155.8;997299.1;197853326.4;27133324.1;6060206.2;124480.0;368.0;4927.0;2522.0;32.0;612.0;253.0;238.0;2905.0;289.0;1.0;219138.826;188.48261846761926;6.742498104214062;10.609064776134193;4.4407013245540155;63.59509291155918
Чувашская Республика;2019;17.4;1223395.0;77266.0;3490.0;5131.0;7049.0;13287.0;48309.0;11663.0;26.0;10.0;35.7;3.9;60.4;;;;;;;;79.6;74.8;20162.0;104.1;29671.0;105.1;21.8;278358.9;261443969.3;727872.3;226882384.5;26792421.2;7041291.3;136291.0;386.0;4706.0;2484.0;35.0;682.0;443.0;22.0;2579.0;257.0;1.0;212870.73;213.70364379452263;6.759795655192937;9.533306904147883;3.0866843865214784;63.157034318433546
Чувашская Республика;2020;16.8;1217818.0;75298.0;3503.0;5185.0;7121.0;12839.0;46650.0;10353.0;17.0;7.0;22.2;4.2;73.6;72.0;20.0;8.0;20.7;14.2;2.3;27.2;67.7;71.6;21155.0;101.4;31844.0;104.3;24.9;287210.3;253029839.7;470434.3;221808713.37;24286704.33;6463987.7;141564.0;358.0;4786.0;2626.0;16.0;568.0;500.0;239.0;2495.0;175.0;0.0;204593.42400000003;207.77311527666694;6.691751359016781;8.501270304758183;2.3181686467690525;61.83025706632682
Чукотский автономный округ;2015;8.6;50540.0;;;;;;;683.0;3.0;8.0;;;;;;;;;;;;102.2;63308.0;97.2;79531.0;96.3;6.9;1226152.0;88426699.3;77385605.3;764764.1;10276329.9;;119335.0;;;;;;;;;;;4346.44;1749.6378967154728;1.8849908384406393;13.514048278591215;16.105417276720353;
Чукотский автономный округ;2016;8.6;50157.0;;;;;;;671.0;3.0;8.0;;;;;;;;;;;;100.7;67706.0;97.4;86647.0;99.9;6.5;1443771.7;94163839.1;83561520.3;604274.0;9998044.8;;154019.0;26.0;269.0;111.0;4.0;20.0;0.0;0.0;289.0;2.0;0.0;4313.5019999999995;1877.381803138146;2.27482054766195;13.377993101660785;16.393442622950822;
Чукотский автономный округ;2017;8.5;49822.0;1550.0;165.0;228.0;260.0;398.0;499.0;658.0;2.0;5.0;46.9;2.7;50.4;;;;;;;;;108.4;73019.0;103.6;91995.0;102.8;7.8;1469675.0;74423926.6;65316434.2;1023385.9;7796269.3;287837.2;183781.0;19.0;319.0;144.0;2.0;23.0;0.0;0.0;319.0;3.0;0.0;4234.87;1493.7964473525751;2.5168928635012806;13.207016980450403;10.638297872340425;31.11075428525551
Чукотский автономный округ;2018;8.8;49348.0;1600.0;175.0;234.0;266.0;387.0;538.0;621.0;3.0;5.0;51.0;0.0;49.0;;;;;;;;208.7;108.8;78812.0;104.3;98864.0;104.0;7.0;1685134.1;77853078.4;67501554.3;1055402.5;8805295.4;490826.2;193391.0;16.0;305.0;111.0;0.0;13.0;0.0;0.0;330.0;4.0;0.0;4342.624;1577.633914241712;2.453826828401766;12.584096619923805;12.882447665056361;32.42279322363622
Чукотский автономный округ;2019;8.5;49663.0;1635.0;172.0;220.0;280.0;396.0;567.0;526.0;2.0;4.0;0.0;0.0;0.0;;;;;;;;274.1;107.0;83385.0;101.5;107107.0;102.9;4.7;1898634.8;92065116.8;14680937.9;67342675.1;9436013.6;605490.2;209839.0;22.0;318.0;129.0;0.0;23.0;0.0;0.0;309.0;0.0;0.0;4221.355;1853.796927289934;2.516507765185585;10.591385941243983;11.406844106463879;32.921893562612006
Чукотский автономный округ;2020;8.0;50288.0;1619.0;172.0;217.0;283.0;386.0;561.0;537.0;7.0;1.0;;;;79.1;17.7;3.2;22.5;14.1;1.7;14.0;272.4;107.5;89541.0;105.2;120641.0;110.5;6.4;2404271.2;130641108.4;23136924.6;93236797.7;13620029.4;647356.7;217089.0;15.0;322.0;143.0;3.0;11.0;0.0;0.0;282.0;0.0;0.0;4023.04;2597.85850302259;2.4244647703286764;10.678491886732422;14.8975791433892;32.1945593382119
Ямало-Ненецкий автономный округ;2015;7.5;539985.0;;;;;;;8965.0;43.0;22.0;;;;;;;;;;;;110.2;67624.0;98.4;77272.0;94.1;13.1;3336453.4;1699328145.5;1354151548.9;295942334.6;49234262.0;;245559.0;;;;;;;;;;;40498.875;3146.9913895756363;3.631240388027919;16.602313027213718;7.2504182933630785;
Ямало-Ненецкий автономный округ;2016;7.1;534104.0;;;;;;;8261.0;28.0;16.0;;;;;;;;;;;;115.8;72358.0;99.8;83238.0;100.8;12.0;3790547.2;1872972111.55;1495220688.06;322287127.06;55464296.43;;229235.0;228.0;2480.0;1166.0;31.0;276.0;20.0;0.0;2426.0;105.0;0.0;37921.384;3506.7554475345623;3.168067110754858;15.467025148660186;5.326231691078562;
Ямало-Ненецкий автономный округ;2017;6.1;536049.0;13478.0;1294.0;1387.0;1676.0;3521.0;5600.0;7555.0;29.0;22.0;37.8;1.3;60.8;;;;;;;;;122.1;76027.0;102.5;89938.0;104.9;14.0;4571566.9;2327602156.93;1911722338.8;346798851.23;58692887.6;10388079.3;237608.0;143.0;2227.0;1140.0;24.0;312.0;9.0;2.0;1912.0;83.0;0.0;32698.988999999998;4342.144387789176;3.125310744866955;14.093860822424816;6.750496360026472;25.14322384707368
Ямало-Ненецкий автономный округ;2018;5.8;538547.0;13450.0;1233.0;1411.0;1674.0;3295.0;5837.0;7219.0;28.0;13.0;47.9;0.9;51.1;;;;;;;;94.7;122.5;79398.0;102.0;97204.0;105.0;14.0;5650999.3;2970386344.15;2470589614.8;442186879.05;47356653.0;10253197.3;256402.0;135.0;2251.0;1248.0;9.0;221.0;38.0;0.0;1875.0;53.0;0.0;31235.726000000002;5515.55638440099;3.2293256757097155;13.404586786297203;5.679456988502563;24.97460760156495
Ямало-Ненецкий автономный округ;2019;5.5;541479.0;13617.0;1217.0;1456.0;1739.0;3183.0;6022.0;6835.0;21.0;17.0;54.1;1.3;44.6;;;;;;;;73.5;123.8;83088.0;103.5;101012.0;102.2;13.0;5710467.4;3108900090.76;2664635019.7;376534862.26;56403838.2;11326370.6;261956.0;139.0;2129.0;1151.0;14.0;170.0;40.0;0.0;1622.0;30.0;0.0;29781.345;5741.497067771788;3.152753706913152;12.622834865248699;5.5596196049743964;25.147789664973157
Ямало-Ненецкий автономный округ;2020;4.8;544444.0;13755.0;1264.0;1490.0;1786.0;3012.0;6203.0;7092.0;15.0;10.0;51.0;0.7;48.4;78.8;15.2;4.5;21.8;15.5;2.1;17.7;52.5;122.3;89928.0;106.8;111216.0;108.0;12.6;5072483.6;2732310485.08;2357945159.6;307490084.98;53303625.2;13571615.3;263114.0;76.0;2254.0;1203.0;10.0;203.0;18.0;8.0;1690.0;43.0;1.0;26133.311999999998;5018.533559153926;2.9258295525309137;13.02613308255762;3.5250987027636773;25.264306338209256
Ярославская область;2015;10.8;1271629.0;;;;;;;15472.0;71.0;19.0;;;;;;;;;;;;89.6;26613.0;99.5;26748.0;89.8;16.0;348375.7;344311803.8;1223841.8;310374386.7;32713575.3;;160850.0;;;;;;;;;;;137335.932;270.764353282286;6.044038627738323;12.1670707415449;5.816959669079628;
Ярославская область;2016;11.0;1271912.0;;;;;;;15299.0;63.0;17.0;;;;;;;;;;;;89.5;26768.0;93.0;28520.0;98.7;18.0;392410.1;351512795.0;981648.2;314478851.6;36052295.2;;161890.0;544.0;5687.0;2892.0;21.0;982.0;74.0;7.0;3384.0;302.0;3.0;139910.32;276.36565658630474;6.047893006575015;12.028347873123298;5.229099941172626;
Ярославская область;2017;10.7;1270736.0;108468.0;2963.0;5175.0;7461.0;15870.0;76999.0;12359.0;63.0;18.0;37.7;4.4;57.9;;;;;;;;;90.0;27200.0;98.0;30720.0;104.0;23.3;421499.3;392254064.2;1172159.0;338015811.9;43670556.9;9395536.4;177015.0;393.0;5615.0;2925.0;21.0;859.0;32.0;0.0;2939.0;423.0;4.0;135968.75199999998;308.6825778131728;6.507904411764706;9.725859659284069;6.553928311352052;85.3584064668035
Ярославская область;2018;10.2;1265684.0;104440.0;2756.0;5156.0;7430.0;14785.0;74313.0;12430.0;32.0;10.0;41.3;6.4;52.3;;;;;;;;51.4;91.6;27055.0;96.2;33474.0;106.0;22.5;462207.4;446540865.0;1566211.9;390117032.2;45608189.6;9249431.3;186662.0;286.0;4896.0;2695.0;19.0;664.0;41.0;2.0;2664.0;174.0;0.0;129099.76799999998;352.80596499600216;6.899353169469599;9.820776749962866;3.3789219629927594;82.5166471251908
Ярославская область;2019;10.3;1259612.0;100503.0;2659.0;5064.0;7333.0;13844.0;71603.0;10276.0;25.0;12.0;34.4;8.0;57.7;;;;;;;;61.7;89.5;28658.0;99.5;36016.0;101.6;22.3;482944.9;451972563.87;1892185.3;395894307.87;44105943.0;10080127.7;199963.0;273.0;4825.0;2667.0;18.0;729.0;148.0;2.0;2469.0;226.0;1.0;129740.03600000002;358.818877455915;6.977562984158001;8.158067722441514;3.6006228104320748;79.78885561585632
Ярославская область;2020;9.9;1253389.0;96403.0;2658.0;5068.0;7457.0;13210.0;68010.0;10584.0;32.0;8.0;31.9;2.3;65.8;75.8;20.5;3.7;23.3;15.8;2.2;5.7;55.7;88.0;29514.0;98.2;37820.0;100.9;23.5;495102.2;479538647.3;1205598.3;420810277.3;46191636.0;11331135.7;204406.0;269.0;4742.0;2620.0;25.0;590.0;83.0;0.0;2488.0;143.0;0.0;124085.511;382.5936299903701;6.925730161957038;8.444305798120137;3.779289493575208;76.91387111263941
